0,0,0,0.499999999987259,0.24999999999659,0.240000000006499
0,0,0,0.499999999986638,0.177777777775989,0.240000000006902
0,0,0,0.499999999986354,0.105555555555588,0.24000000000714
0,0,0,0.499999999986437,0.03333333333522,0.240000000007248
0,0,0,0.499999999986831,-0.0388888888850321,0.240000000007243
0,0,0,0.499999999987578,-0.111111111105475,0.240000000007126
0,0,0,0.499999999988564,-0.183333333326209,0.240000000006877
0,0,0,0.499999999989696,-0.255555555547312,0.24000000000646
0,0,0,0.499999999991028,-0.327777777768957,0.240000000005828
0,0,0,0.499999999992404,-0.39999999999103,0.240000000004922
0,0,0,0.434999999992519,-0.399999999989736,0.240000000005958
0,0,0,0.434999999991243,-0.327777777767757,0.240000000006712
0,0,0,0.434999999989894,-0.255555555546347,0.240000000007211
0,0,0,0.434999999988661,-0.183333333325396,0.240000000007521
0,0,0,0.434999999987625,-0.111111111104913,0.240000000007695
0,0,0,0.434999999986811,-0.03888888888472,0.240000000007771
0,0,0,0.434999999986321,0.033333333335246,0.240000000007774
0,0,0,0.434999999986167,0.105555555555229,0.240000000007704
0,0,0,0.434999999986393,0.177777777775359,0.240000000007539
0,0,0,0.434999999986964,0.249999999995752,0.240000000007241
0,0,0,0.36999999998715,0.24999999999486,0.240000000007711
0,0,0,0.369999999986651,0.177777777774605,0.240000000007899
0,0,0,0.369999999986485,0.105555555554741,0.240000000007973
0,0,0,0.369999999986691,0.0333333333350242,0.240000000007989
0,0,0,0.36999999998728,-0.0388888888846779,0.240000000007988
0,0,0,0.369999999988155,-0.111111111104497,0.24000000000797
0,0,0,0.369999999989313,-0.183333333324671,0.240000000007889
0,0,0,0.369999999990549,-0.255555555545456,0.24000000000769
0,0,0,0.369999999991819,-0.327777777766767,0.240000000007318
0,0,0,0.369999999993122,-0.399999999988604,0.240000000006709
0,0,0,0.304999999994062,-0.39999999998763,0.240000000007228
0,0,0,0.30499999999297,-0.327777777765868,0.240000000007703
0,0,0,0.30499999999163,-0.255555555544762,0.240000000007942
0,0,0,0.304999999990406,-0.183333333324258,0.240000000007984
0,0,0,0.304999999989164,-0.111111111104421,0.240000000007876
0,0,0,0.304999999988147,-0.0388888888850141,0.240000000007742
0,0,0,0.304999999987625,0.0333333333344041,0.240000000007736
0,0,0,0.304999999987388,0.105555555553918,0.240000000007864
0,0,0,0.304999999987447,0.177777777773682,0.24000000000798
0,0,0,0.304999999987859,0.249999999993846,0.240000000007952
0,0,0,0.23999999998914,0.249999999992657,0.240000000007967
0,0,0,0.239999999988987,0.177777777772334,0.240000000007646
0,0,0,0.239999999988695,0.105555555552264,0.240000000006955
0,0,0,0.239999999987909,0.0333333333328237,0.240000000006257
0,0,0,0.239999999988325,-0.0388888888858327,0.240000000006293
0,0,0,0.239999999990113,-0.111111111104739,0.240000000007017
0,0,0,0.239999999991735,-0.183333333324174,0.240000000007685
0,0,0,0.239999999993224,-0.255555555544285,0.240000000007975
0,0,0,0.239999999994447,-0.327777777765229,0.240000000007915
0,0,0,0.239999999995563,-0.399999999986926,0.240000000007567
0,0,0,0.500000179163266,0.249999744399949,0.289999697190954
